id_clave_prod_serv,clave_prod_serv,cve_segmento,cve_familia,cve_clase,cve_mercancia,descripcion
46624,"52161537","52","16","15","37","Borradores magnéticos de almacenamiento de medios"
46625,"52161538","52","16","15","38","Aparatos para rebobinar video cintas"
46626,"52161539","52","16","15","39","Combinación de reproductor de video disco digital dvd, disco video casete vcd, disco compacto cd"
46627,"52161540","52","16","15","40","Mezcladores de video"
46628,"52161541","52","16","15","41","Mezcladores de audio"
46629,"52161542","52","16","15","42","Pantallas de plasma"
46630,"52161543","52","16","15","43","Reproductores o grabadoras mp3"
46631,"52161544","52","16","15","44","Borradores de casetes de audio o video"
46632,"52161545","52","16","15","45","Grabadoras de video digital"
46633,"52161546","52","16","15","46","Sintonizadores de televisión"
46634,"52161547","52","16","15","47","Amplificadores de audio"
46635,"52161548","52","16","15","48","Consola de audio"
46636,"52161549","52","16","15","49","Marco para fotografías digitales"
46637,"52161550","52","16","15","50","Video grabadora personal pvr"
46638,"52161551","52","16","15","51","Micrófono inalámbrico y sistema de amplificación de instrumentos"
46639,"52161552","52","16","15","52","Receptor de luz"
46640,"52161553","52","16","15","53","Reproductor o grabadora de video disco blu ray"
46641,"52161554","52","16","15","54","Audífono"
46642,"52161555","52","16","15","55","Set combinado portátil de video multimedia"
46643,"52161556","52","16","15","56","Distribuidor de video"
46644,"52161557","52","16","15","57","Consola fija de juegos de computador"
46645,"52161558","52","16","15","58","Consola portátil de juegos de computador"
46646,"52161559","52","16","15","59","Gafas tridimensionales 3d para uso con televisores en 3d y computadoras equipadas con gráficos en 3d"
46647,"52161560","52","16","15","60","Sistema de cine en casa"
46648,"52161600","52","16","16","00","Accesorios de equipo audiovisual"
46649,"52161601","52","16","16","01","Almacenador de casetes"
46650,"52161602","52","16","16","02","Limpiadores de cabezas de audio o video"
46651,"52161603","52","16","16","03","Adaptador de video casetes compactos"
46652,"52161604","52","16","16","04","Adaptadores de enchufes hembra de audífonos"
46653,"52161605","52","16","16","05","Accesorios para reproductores portátiles de medios"
46654,"52161606","52","16","16","06","Estuches o cubiertas para altavoces"
46655,"52161607","52","16","16","07","Dispositivo para almacenar discos de vinilo"
46656,"52161608","52","16","16","08","Caja divisora (“splitter”) scart"
46657,"52161609","52","16","16","09","Amplificador de señal de discos de vinilo"
46658,"52161610","52","16","16","10","Soporte para parlantes"
46659,"52161611","52","16","16","11","Soporte para micrófonos"
46660,"52171000","52","17","10","00","Tratamientos de pared de baño"
46661,"52171001","52","17","10","01","Repisa u organizador colgante para elementos de aseo personal"
46662,"52171002","52","17","10","02","Espejo para baño"
46663,"53101500","53","10","15","00","Pantalones de deporte, pantalones y pantalones cortos"
46664,"53101501","53","10","15","01","Pantalones largos o cortos o pantalonetas para niño"
46665,"53101502","53","10","15","02","Pantalones largos o cortos o pantalonetas para hombre"
46666,"53101503","53","10","15","03","Pantalones largos o cortos o pantalonetas para niña"
46667,"53101504","53","10","15","04","Pantalones largos o cortos o pantalonetas para mujer"
46668,"53101505","53","10","15","05","Pantalones largos o cortos o pantalonetas para bebés"
46669,"53101600","53","10","16","00","Faldas y blusas"
46670,"53101601","53","10","16","01","Camisas para niño"
46671,"53101602","53","10","16","02","Camisas para hombre"
46672,"53101603","53","10","16","03","Camisas o blusas para niña"
46673,"53101604","53","10","16","04","Camisas o blusas para mujer"
46674,"53101605","53","10","16","05","Camisas o blusas para bebé"
46675,"53101700","53","10","17","00","Suéteres"
46676,"53101701","53","10","17","01","Sweaters para niño"
46677,"53101702","53","10","17","02","Sweaters para hombre"
46678,"53101703","53","10","17","03","Sweaters para niña"
46679,"53101704","53","10","17","04","Sweaters para mujer"
46680,"53101705","53","10","17","05","Sweaters para bebé"
46681,"53101800","53","10","18","00","Abrigos y chaquetas"
46682,"53101801","53","10","18","01","Abrigos o chaquetas para niño"
46683,"53101802","53","10","18","02","Abrigos o chaquetas para hombre"
46684,"53101803","53","10","18","03","Abrigos o chaquetas para niña"
46685,"53101804","53","10","18","04","Abrigos o chaquetas para mujer"
46686,"53101805","53","10","18","05","Abrigos o chaquetas para bebé"
46687,"53101900","53","10","19","00","Trajes"
46688,"53101901","53","10","19","01","Trajes para niño"
46689,"53101902","53","10","19","02","Trajes para hombre"
46690,"53101903","53","10","19","03","Trajes para niña"
46691,"53101904","53","10","19","04","Trajes para mujer"
46692,"53101905","53","10","19","05","Trajes para bebé"
46693,"53102000","53","10","20","00","Vestidos, faldas, saris y kimonos"
46694,"53102001","53","10","20","01","Vestidos o faldas o saris o kimonos para niña"
46695,"53102002","53","10","20","02","Vestidos o faldas o saris o kimonos para para mujer"
46696,"53102003","53","10","20","03","Vestidos o faldas o saris o kimonos para bebé"
46697,"53102100","53","10","21","00","Batas y monos"
46698,"53102101","53","10","21","01","Overoles o monos para niño"
46699,"53102102","53","10","21","02","Overoles o monos para hombre"
46700,"53102103","53","10","21","03","Overoles o monos para niña"
46701,"53102104","53","10","21","04","Overoles o monos para mujer"
46702,"53102105","53","10","21","05","Overoles o monos para bebé"
46703,"53102200","53","10","22","00","Ropa folclórica"
46704,"53102201","53","10","22","01","Vestidos folclóricos para niño"
46705,"53102202","53","10","22","02","Vestidos folclóricos para hombre"
46706,"53102203","53","10","22","03","Vestidos folclóricos para niña"
46707,"53102204","53","10","22","04","Vestidos folclóricos para mujer"
46708,"53102205","53","10","22","05","Vestidos folclóricos para bebé"
46709,"53102300","53","10","23","00","Ropa interior"
46710,"53102301","53","10","23","01","Camisetas interiores"
46711,"53102302","53","10","23","02","Combinaciones"
46712,"53102303","53","10","23","03","Calzoncillos"
46713,"53102304","53","10","23","04","Brassieres"
46714,"53102305","53","10","23","05","Pañales para bebé"
46715,"53102306","53","10","23","06","Pañales para adulto"
46716,"53102307","53","10","23","07","Prendas para dar forma al cuerpo"
46717,"53102308","53","10","23","08","Forros para pañales"
46718,"53102309","53","10","23","09","Rellenos para busto"
46719,"53102310","53","10","23","10","Forros para rellenos para busto"
46720,"53102400","53","10","24","00","Medias y calcetines"
46721,"53102401","53","10","24","01","Medias largas"
46722,"53102402","53","10","24","02","Calcetines"
46723,"53102403","53","10","24","03","Medias veladas"
46724,"53102404","53","10","24","04","Medias veladas gruesas (“tights”)"
46725,"53102500","53","10","25","00","Accesorios de vestir"
46726,"53102501","53","10","25","01","Cinturones o tirantes"
46727,"53102502","53","10","25","02","Corbatas o pañoletas o bufandas"
46728,"53102503","53","10","25","03","Sombreros"
46729,"53102504","53","10","25","04","Guantes o mitones"
46730,"53102505","53","10","25","05","Sombrillas"
46731,"53102506","53","10","25","06","Bandas para el sudor"
46732,"53102507","53","10","25","07","Ganchos para colgar la ropa"
46733,"53102508","53","10","25","08","Bandas para los brazos"
46734,"53102509","53","10","25","09","Ligas"
46735,"53102510","53","10","25","10","Borlas"
46736,"53102511","53","10","25","11","Badanas"
46737,"53102512","53","10","25","12","Pañuelos"
46738,"53102513","53","10","25","13","Bandas para la cabeza"
46739,"53102514","53","10","25","14","Protectores de bolsillos"
46740,"53102515","53","10","25","15","Forros para botones"
46741,"53102516","53","10","25","16","Gorras"
46742,"53102517","53","10","25","17","Sujeta corbatas"
46743,"53102518","53","10","25","18","Cheurones"
46744,"53102519","53","10","25","19","Golas"
46745,"53102520","53","10","25","20","Hombreras o charreteras"
46746,"53102600","53","10","26","00","Ropa de dormir"
46747,"53102601","53","10","26","01","Pijamas o camisas de dormir o batas para niño"
46748,"53102602","53","10","26","02","Pijamas o camisas de dormir o batas para hombre"
46749,"53102603","53","10","26","03","Pijamas o camisas de dormir o batas para niña"
46750,"53102604","53","10","26","04","Pijamas o camisas de dormir o batas para mujer"
46751,"53102605","53","10","26","05","Pijamas o camisas de dormir o batas para bebé"
46752,"53102606","53","10","26","06","Batas de baño"
46753,"53102700","53","10","27","00","Uniformes"
46754,"53102701","53","10","27","01","Uniformes militares"
46755,"53102702","53","10","27","02","Uniformes de agentes de aduna"
46756,"53102703","53","10","27","03","Uniformes de policías"
46757,"53102704","53","10","27","04","Uniformes institucionales para preparación de alimentos o servicio"
46758,"53102705","53","10","27","05","Uniformes de colegio"
46759,"53102706","53","10","27","06","Uniformes de personal de seguridad"
46760,"53102707","53","10","27","07","Batas de doctor"
46761,"53102708","53","10","27","08","Uniformes de enfermera"
46762,"53102709","53","10","27","09","Uniformes de personal de ambulancias"
46763,"53102710","53","10","27","10","Uniformes corporativos"
46764,"53102711","53","10","27","11","Batas para personal de peluquerías"
46765,"53102712","53","10","27","12","Uniformes de paramédicos"
46766,"53102713","53","10","27","13","Uniformes de acomodadores"
46767,"53102714","53","10","27","14","Togas judiciales"
46768,"53102715","53","10","27","15","Uniformes de oficiales de cárceles"
46769,"53102716","53","10","27","16","Uniformes de presos"
46770,"53102800","53","10","28","00","Trajes de baño"
46771,"53102801","53","10","28","01","Vestidos de baño para hombre"
46772,"53102802","53","10","28","02","Vestidos de baño para mujer"
46773,"53102803","53","10","28","03","Vestidos de baño para niño"
46774,"53102804","53","10","28","04","Vestidos de baño para niña"
46775,"53102805","53","10","28","05","Vestidos de baño para bebé"
46776,"53102900","53","10","29","00","Prendas de deporte"
46777,"53102901","53","10","29","01","Ropa atlética para mujer"
46778,"53102902","53","10","29","02","Ropa atlética para hombre"
46779,"53102903","53","10","29","03","Ropa atlética para niño"
46780,"53102904","53","10","29","04","Ropa atlética para niña"
46781,"53103000","53","10","30","00","Camisetas"
46782,"53103001","53","10","30","01","Camisetas (t-shirts) para hombre"
46783,"53103100","53","10","31","00","Chalecos"
46784,"53103101","53","10","31","01","Chalecos para hombre"
46785,"53103200","53","10","32","00","Ropas desechables"
46786,"53103201","53","10","32","01","Bata de trabajo desechable"
46787,"53111500","53","11","15","00","Botas"
46788,"53111501","53","11","15","01","Botas para hombre"
46789,"53111502","53","11","15","02","Botas para mujer"
46790,"53111503","53","11","15","03","Botas para niño"
46791,"53111504","53","11","15","04","Botas para niña"
46792,"53111505","53","11","15","05","Botas para bebé"
46793,"53111600","53","11","16","00","Zapatos"
46794,"53111601","53","11","16","01","Zapatos para hombre"
46795,"53111602","53","11","16","02","Zapatos para mujer"
46796,"53111603","53","11","16","03","Zapatos para niño"
46797,"53111604","53","11","16","04","Zapatos para niña"
46798,"53111605","53","11","16","05","Zapatos para bebé"
46799,"53111700","53","11","17","00","Zapatillas"
46800,"53111701","53","11","17","01","Pantuflas para hombre"
46801,"53111702","53","11","17","02","Pantuflas para mujer"
46802,"53111703","53","11","17","03","Pantuflas para niño"
46803,"53111704","53","11","17","04","Pantuflas para niña"
46804,"53111705","53","11","17","05","Pantuflas para bebé"
46805,"53111800","53","11","18","00","Sandalias"
46806,"53111801","53","11","18","01","Sandalias para hombre"
46807,"53111802","53","11","18","02","Sandalias para mujer"
46808,"53111803","53","11","18","03","Sandalias para niño"
46809,"53111804","53","11","18","04","Sandalias para niña"
46810,"53111805","53","11","18","05","Sandalias para bebé"
46811,"53111900","53","11","19","00","Calzado deportivo"
46812,"53111901","53","11","19","01","Calzado atlético para hombre"
46813,"53111902","53","11","19","02","Calzado atlético para mujer"
46814,"53111903","53","11","19","03","Calzado atlético para niño"
46815,"53111904","53","11","19","04","Calzado atlético para niña"
46816,"53111905","53","11","19","05","Calzado atlético para bebé"
46817,"53112000","53","11","20","00","Accesorios para el calzado"
46818,"53112001","53","11","20","01","Calzadores"
46819,"53112002","53","11","20","02","Cordones para zapatos"
46820,"53112003","53","11","20","03","Almohadillas para talones"
46821,"53112004","53","11","20","04","Estirador de calzado"
46822,"53112005","53","11","20","05","Aparato para medir el pie"
46823,"53112100","53","11","21","00","Chanclos"
46824,"53112101","53","11","21","01","Zapatones para hombre"
46825,"53112102","53","11","21","02","Zapatones para mujer"
46826,"53112103","53","11","21","03","Zapatones para niño"
46827,"53112104","53","11","21","04","Zapatones para niña"
46828,"53112105","53","11","21","05","Zapatones para bebé"
46829,"53121500","53","12","15","00","Maletas"
46830,"53121501","53","12","15","01","Porta trajes"
46831,"53121502","53","12","15","02","Sets de maletas"
46832,"53121503","53","12","15","03","Piezas individuales de maletas"
46833,"53121600","53","12","16","00","Monederos, bolsos de mano y bolsas"
46834,"53121601","53","12","16","01","Bolsos o carteras"
46835,"53121602","53","12","16","02","Tulas"
46836,"53121603","53","12","16","03","Morrales"
46837,"53121605","53","12","16","05","Monederos"
46838,"53121606","53","12","16","06","Estuches para labiales"
46839,"53121607","53","12","16","07","Cigarrilleras"
46840,"53121608","53","12","16","08","Bolsas para compras"
46841,"53121700","53","12","17","00","Carteras"
46842,"53121701","53","12","17","01","Maletines"
46843,"53121702","53","12","17","02","Maletines (“attaches”)"
46844,"53121704","53","12","17","04","Portafolios"
46845,"53121705","53","12","17","05","Estuches para equipos"
46846,"53121706","53","12","17","06","Maletines para computador"
46847,"53121800","53","12","18","00","Juegos y accesorios de viaje"
46848,"53121801","53","12","18","01","Kits de viaje"
46849,"53121802","53","12","18","02","Carritos de viaje"
46850,"53121803","53","12","18","03","Cepillos de ropa"
46851,"53121804","53","12","18","04","Estuches de maquillaje o manicure"
46852,"53131500","53","13","15","00","Dentales"
46853,"53131501","53","13","15","01","Enjuague bucal"
46854,"53131502","53","13","15","02","Dentífrico"
46855,"53131503","53","13","15","03","Cepillos de dientes"
46856,"53131504","53","13","15","04","Seda dental"
46857,"53131505","53","13","15","05","Chupos o chupetes para bebé"
46858,"53131506","53","13","15","06","Kits dentales"
46859,"53131507","53","13","15","07","Palillos de dientes (mondadientes)"
46860,"53131508","53","13","15","08","Tabletas para limpiar dentaduras postizas"
46861,"53131509","53","13","15","09","Refrescadores de aliento"
46862,"53131510","53","13","15","10","Pegante para dentaduras postizas"
46863,"53131600","53","13","16","00","Baño y cuerpo"
46864,"53131601","53","13","16","01","Gorros de baño"
46865,"53131602","53","13","16","02","Artículos para el cuidado del cabello"
46866,"53131603","53","13","16","03","Afeitadoras"
46867,"53131604","53","13","16","04","Cepillos o peinillas para el cabello"
46868,"53131605","53","13","16","05","Kits de tocador"
46869,"53131606","53","13","16","06","Desodorantes"
46870,"53131607","53","13","16","07","Lociones o aceites para manos o cuerpo"
46871,"53131608","53","13","16","08","Jabones"
46872,"53131609","53","13","16","09","Productos de protección solar"
46873,"53131610","53","13","16","10","Artículos para el cuidado de los ojos"
46874,"53131611","53","13","16","11","Cremas de afeitar"
46875,"53131612","53","13","16","12","Geles de baño"
46876,"53131613","53","13","16","13","Productos para el cuidado de la piel"
46877,"53131614","53","13","16","14","Productos para el cuidado de los pies"
46878,"53131615","53","13","16","15","Productos para la higiene femenina"
46879,"53131616","53","13","16","16","Cremas o lociones para farmacéuticas"
46880,"53131617","53","13","16","17","Implementos para la manicure"
46881,"53131618","53","13","16","18","Implementos para la pedicura"
46882,"53131619","53","13","16","19","Cosméticos"
46883,"53131620","53","13","16","20","Perfumes o colonias o fragancias"
46884,"53131621","53","13","16","21","Corta uñas"
46885,"53131622","53","13","16","22","Condones"
46886,"53131623","53","13","16","23","Productos depilatorios o para remover vello"
46887,"53131624","53","13","16","24","Paños limpiadores desechables"
46888,"53131625","53","13","16","25","Redecillas para el cabello o la barba"
46889,"53131626","53","13","16","26","Desinfectante de manos"
46890,"53131627","53","13","16","27","Limpiador de manos"
46891,"53131628","53","13","16","28","Champús"
46892,"53131629","53","13","16","29","Kits de maquillaje"
46893,"53131630","53","13","16","30","Bálsamo labial"
46894,"53131631","53","13","16","31","Tatuajes"
46895,"53131632","53","13","16","32","Marrones calientes"
46896,"53131633","53","13","16","33","Hebillas para el pelo"
46897,"53131634","53","13","16","34","Productos químicos protectores"
46898,"53131635","53","13","16","35","Brochas de afeitar"
46899,"53131636","53","13","16","36","Agua de rosas"
46900,"53131637","53","13","16","37","Almohadillas de lactancia"
46901,"53131638","53","13","16","38","Esmalte para uñas"
46902,"53131639","53","13","16","39","Protectores para incontinencia urinaria"
46903,"53131640","53","13","16","40","Removedor de esmalte"
46904,"53131641","53","13","16","41","Gelatina de petróleo"
46905,"53131642","53","13","16","42","Bata o capa para cortar el pelo para barberías o peluquerías"
46906,"53131643","53","13","16","43","Cortador de pelo eléctrico"
46907,"53131644","53","13","16","44","Aceites esenciales de aromaterapia"
46908,"53131645","53","13","16","45","Instrumento o pistola para perforar el lóbulo de la oreja"
46909,"53131646","53","13","16","46","Removedor de espinillas"
46910,"53131647","53","13","16","47","Set de higiene y cuidado personal de bebés"
46911,"53131700","53","13","17","00","Equipo para masaje terapéutico"
46912,"53131701","53","13","17","01","Unidad masajeadora manual"
46913,"53131702","53","13","17","02","Máquina masajeadora"
46914,"53131800","53","13","18","00","Accesorios y materiales para equipo de tatuajes"
46915,"53131801","53","13","18","01","Tinta para tatuajes"
46916,"53131802","53","13","18","02","Aguja para tatuajes"
46917,"53141500","53","14","15","00","Afianzadores de costura"
46918,"53141501","53","14","15","01","Alfileres rectos"
46919,"53141502","53","14","15","02","Imperdibles"
46920,"53141503","53","14","15","03","Cremalleras"
46921,"53141504","53","14","15","04","Hebillas"
46922,"53141505","53","14","15","05","Botones"
46923,"53141506","53","14","15","06","Cierres"
46924,"53141507","53","14","15","07","Broches"
46925,"53141508","53","14","15","08","Remaches para ropa"
46926,"53141600","53","14","16","00","Suministros de costura variados"
46927,"53141601","53","14","16","01","Alfileteros"
46928,"53141602","53","14","16","02","Kits de costura"
46929,"53141603","53","14","16","03","Dedales"
46930,"53141604","53","14","16","04","Patrones de costura"
46931,"53141605","53","14","16","05","Agujas de costura"
46932,"53141606","53","14","16","06","Bobinas o sujeta bobinas"
46933,"53141607","53","14","16","07","Indicadores de costura"
46934,"53141608","53","14","16","08","Aguja pasa cintas"
46935,"53141609","53","14","16","09","Pasa presillas"
46936,"53141610","53","14","16","10","Sujetadores de tiza para sastres o textiles"
46937,"53141611","53","14","16","11","Marcadores de textiles o lápices para textiles o tiza para textiles"
46938,"53141612","53","14","16","12","Rueda aserrada seguidora de patrones"
46939,"53141613","53","14","16","13","Papel calcante"
46940,"53141614","53","14","16","14","Agujas de bordado"
46941,"53141615","53","14","16","15","Agujas de tejer"
46942,"53141616","53","14","16","16","Lanzaderas para telares"
46943,"53141617","53","14","16","17","Lanzaderas para tejidos de algodón"
46944,"53141618","53","14","16","18","Lienzo para bordar"
46945,"53141619","53","14","16","19","Varas magnéticas"
46946,"53141620","53","14","16","20","Corta costuras"
46947,"53141621","53","14","16","21","Enhebrador de agujas"
46948,"53141622","53","14","16","22","Regla para sastrería"
46949,"53141623","53","14","16","23","Refuerzo o cerrado líquido para hilo"
46950,"53141624","53","14","16","24","Textiles o agujas para punto de cruz"
46951,"53141625","53","14","16","25","Diseños para punto de cruz"
46952,"53141626","53","14","16","26","Aro para bordado"
46953,"53141627","53","14","16","27","Agujas de croché"
46954,"53141628","53","14","16","28","Herramientas para hilvanar acolchados"
46955,"53141629","53","14","16","29","Alfileres para acolchados"
46956,"53141630","53","14","16","30","Tableros o almohadillas para cortar patrones"
46957,"54101500","54","10","15","00","Joyería fina"
46958,"54101501","54","10","15","01","Cadenas de oro o plata o platino"
46959,"54101502","54","10","15","02","Collares de joyería fina"
46960,"54101503","54","10","15","03","Anillos de  joyería fina"
46961,"54101504","54","10","15","04","Aretes de joyería fina"
46962,"54101505","54","10","15","05","Joyas finas para el cuerpo"
46963,"54101506","54","10","15","06","Brazaletes de joyería fina"
46964,"54101507","54","10","15","07","Tiaras"
46965,"54101508","54","10","15","08","Revestimientos de joyería fina para reducir el tamaño de un anillo"
46966,"54101509","54","10","15","09","Mancornas de joyería fina"
46967,"54101510","54","10","15","10","Mariposas para aretes de joyería fina"
46968,"54101511","54","10","15","11","Prendedores de joyería fina"
46969,"54101512","54","10","15","12","Aros de prendedores para pasar cadenas de joyería fina"
46970,"54101513","54","10","15","13","Pisacorbatas"
46971,"54101600","54","10","16","00","Bisutería"
46972,"54101601","54","10","16","01","Brazaletes"
46973,"54101602","54","10","16","02","Collares"
46974,"54101603","54","10","16","03","Anillos"
46975,"54101604","54","10","16","04","Aretes"
46976,"54101605","54","10","16","05","Joyas para el cuerpo"
46977,"54101700","54","10","17","00","Herramientas y materiales de joyería"
46978,"54101701","54","10","17","01","Compuestos conservantes"
46979,"54101702","54","10","17","02","Bloques para producir hemisferios (“dapping punches”)"
46980,"54101703","54","10","17","03","Molinos de alambre"
46981,"54101704","54","10","17","04","Mandriles para joyería"
46982,"54101705","54","10","17","05","Medidores de tamaño para anillos"
46983,"54101706","54","10","17","06","Materiales o accesorios plásticos amigables maleables a bajas temperaturas"
46984,"54111500","54","11","15","00","Relojes de pulsera o bolsillo"
46985,"54111501","54","11","15","01","Relojes de pulso"
46986,"54111502","54","11","15","02","Relojes de bolsillo"
46987,"54111503","54","11","15","03","Relojes cronómetros"
46988,"54111504","54","11","15","04","Cronómetros marinos"
46989,"54111505","54","11","15","05","Relojes para bucear"
46990,"54111600","54","11","16","00","Relojes de pared o de mesa"
46991,"54111601","54","11","16","01","Relojes de pared"
46992,"54111602","54","11","16","02","Relojes de mesa o repisa"
46993,"54111603","54","11","16","03","Relojes verticales"
46994,"54111604","54","11","16","04","Relojes de arena"
46995,"54111605","54","11","16","05","Relojes maestros electrónicos"
46996,"54111606","54","11","16","06","Relojes esclavos electrónicos"
46997,"54111700","54","11","17","00","Piezas de relojes de pulsera o de pared o pie o accesorios"
46998,"54111701","54","11","17","01","Manecillas para reloj"
46999,"54111702","54","11","17","02","Cristales para reloj"
47000,"54111703","54","11","17","03","Placas o puentes para relojes"
47001,"54111704","54","11","17","04","Correas o bandas o pulseras para relojes"
47002,"54111705","54","11","17","05","Estuches para relojes"
47003,"54111706","54","11","17","06","Sujetadores para relojes"
47004,"54111707","54","11","17","07","Abre estuches para relojes"
47005,"54111708","54","11","17","08","Péndulos para relojes"
47006,"54111709","54","11","17","09","Kits para reparar relojes"
47007,"54121500","54","12","15","00","Piedras preciosas"
47008,"54121501","54","12","15","01","Diamantes"
47009,"54121502","54","12","15","02","Esmeraldas"
47010,"54121503","54","12","15","03","Rubíes"
47011,"54121504","54","12","15","04","Zafiros"
47012,"54121600","54","12","16","00","Piedras semipreciosas"
47013,"54121601","54","12","16","01","Granates"
47014,"54121602","54","12","16","02","Jades"
47015,"54121603","54","12","16","03","Ópalos"
47016,"54121700","54","12","17","00","Perlas"
47017,"54121701","54","12","17","01","Perlas cultivadas"
47018,"54121702","54","12","17","02","Perlas naturales"
47019,"54121800","54","12","18","00","Piedras preciosas o semipreciosas industriales"
47020,"54121801","54","12","18","01","Diamantes industriales"
47021,"54121802","54","12","18","02","Granates industriales"
47022,"55101500","55","10","15","00","Publicaciones impresas"
47023,"55101501","55","10","15","01","Cartas de navegación o atlas o mapas"
47024,"55101502","55","10","15","02","Directorios"
47025,"55101503","55","10","15","03","Catálogos"
47026,"55101504","55","10","15","04","Periódicos"
47027,"55101505","55","10","15","05","Historietas cómicas"
47028,"55101506","55","10","15","06","Revistas"
47029,"55101507","55","10","15","07","Libros para pintar o colorear o ilustrar para niños"
47030,"55101509","55","10","15","09","Textos educacionales o vocacionales"
47031,"55101510","55","10","15","10","Libros para entretenimiento"
47032,"55101513","55","10","15","13","Tarjetas para intercambiar"
47033,"55101514","55","10","15","14","Partituras"
47034,"55101515","55","10","15","15","Material promocional o reportes anuales"
47035,"55101516","55","10","15","16","Manuales operativos o de instrucciones"
47036,"55101517","55","10","15","17","Dibujos dimensionales o de tolerancia"
47037,"55101518","55","10","15","18","Diagramas o dibujos técnicos"
47038,"55101519","55","10","15","19","Publicaciones periódicas"
47039,"55101520","55","10","15","20","Hojas o folletos de instrucciones"
47040,"55101521","55","10","15","21","Manuales de propietario o usuario"
47041,"55101522","55","10","15","22","Globos terrestres o celestes"
47042,"55101523","55","10","15","23","Libros de ejercicios"
47043,"55101524","55","10","15","24","Libros de referencia"
47044,"55101525","55","10","15","25","Enciclopedias"
47045,"55101526","55","10","15","26","Diccionarios"
47046,"55101527","55","10","15","27","Cancioneros"
47047,"55101528","55","10","15","28","Libros religiosos"
47048,"55101529","55","10","15","29","Chequeras o libretas de cuentas"
47049,"55101530","55","10","15","30","Libros de códigos"
47050,"55101531","55","10","15","31","Códigos (legales)"
47051,"55101532","55","10","15","32","Álbumes de graduación o anuarios"
47052,"55111500","55","11","15","00","Publicaciones electrónicas y música"
47053,"55111501","55","11","15","01","Directorios electrónicos"
47054,"55111502","55","11","15","02","Diccionarios electrónicos"
47055,"55111503","55","11","15","03","Enciclopedias electrónicas"
47056,"55111504","55","11","15","04","Catálogos electrónicos"
47057,"55111505","55","11","15","05","Libros en cintas o en discos compactos"
47058,"55111506","55","11","15","06","Revistas electrónicas"
47059,"55111507","55","11","15","07","Periódicos electrónicos"
47060,"55111508","55","11","15","08","Cartas de navegación o mapas o atlas electrónicos"
47061,"55111509","55","11","15","09","Música de fondo"
47062,"55111510","55","11","15","10","Películas de cine en celuloide"
47063,"55111511","55","11","15","11","Películas de cine en video cinta"
47064,"55111512","55","11","15","12","Música en cintas o discos compactos"
47065,"55111513","55","11","15","13","Textos electrónicos educacionales o vocacionales"
47066,"55111514","55","11","15","14","Películas de cine en discos de video digital dvd"
47067,"55111515","55","11","15","15","Audio cinta de material educacional"
47068,"55111600","55","11","16","00","Material de referencia de software electrónico"
47069,"55111601","55","11","16","01","Documentación de software o manuales de usuario electrónicos"
47070,"55121500","55","12","15","00","Rótulos"
47071,"55121501","55","12","15","01","Etiquetas para el equipaje"
47072,"55121502","55","12","15","02","Etiquetas de seguridad"
47073,"55121503","55","12","15","03","Etiquetas de identificación"
47074,"55121504","55","12","15","04","Etiquetas para llaves"
47075,"55121505","55","12","15","05","Porta etiquetas o accesorios"
47076,"55121506","55","12","15","06","Etiquetas de precio"
47077,"55121507","55","12","15","07","Etiquetas de bolsas de té o café"
47078,"55121600","55","12","16","00","Etiquetas"
47079,"55121601","55","12","16","01","Kits para remover etiquetas"
47080,"55121602","55","12","16","02","Etiquetas para ropa"
47081,"55121604","55","12","16","04","Etiquetas para latas o botellas"
47082,"55121605","55","12","16","05","Etiquetas de direcciones o de correo"
47083,"55121606","55","12","16","06","Etiquetas auto adhesivas"
47084,"55121607","55","12","16","07","Calcomanías"
47085,"55121608","55","12","16","08","Etiquetas de códigos de barra"
47086,"55121609","55","12","16","09","Etiquetas para paquetes"
47087,"55121610","55","12","16","10","Etiquetas numeradas consecutivamente"
47088,"55121611","55","12","16","11","Cintas para hacer etiquetas"
47089,"55121612","55","12","16","12","Etiquetas para impresoras"
47090,"55121613","55","12","16","13","Etiquetas de códigos de color"
47091,"55121614","55","12","16","14","Etiquetas removibles"
47092,"55121615","55","12","16","15","Puntos o flechas adhesivas"
47093,"55121616","55","12","16","16","Banderas auto adhesivas"
47094,"55121617","55","12","16","17","Protectores de etiquetas"
47095,"55121618","55","12","16","18","Porta etiquetas"
47096,"55121619","55","12","16","19","Etiquetas no adhesivas"
47097,"55121620","55","12","16","20","Etiquetas multipropósito"
47098,"55121621","55","12","16","21","Sellos notariales"
47099,"55121622","55","12","16","22","Etiquetas criogénicas"
47100,"55121700","55","12","17","00","Señalización"
47101,"55121701","55","12","17","01","Placas con inscripción metálicas"
47102,"55121702","55","12","17","02","Placas con inscripción no metálicas"
47103,"55121703","55","12","17","03","Señales iluminadas"
47104,"55121704","55","12","17","04","Señales de seguridad"
47105,"55121705","55","12","17","05","Señales auto adhesivas"
47106,"55121706","55","12","17","06","Pancartas"
47107,"55121707","55","12","17","07","Señales magnéticas"
47108,"55121708","55","12","17","08","Señales de neón"
47109,"55121710","55","12","17","10","Signos de tráfico"
47110,"55121712","55","12","17","12","Señales direccionales"
47111,"55121713","55","12","17","13","Señales de punto de venta"
47112,"55121714","55","12","17","14","Pendones"
47113,"55121715","55","12","17","15","Banderas o accesorios"
47114,"55121716","55","12","17","16","Señales de madera"
